...1,created_on,expenses,floor,lat,lon,place_name,place_with_parent_names,price,price_aprox_local_currency,price_aprox_usd,price_per_m2,price_usd_per_m2,property_type,rooms,state_name,surface_covered_in_m2,surface_in_m2,surface_total_in_m2,title
69997,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,295500,2606250.9,295500,NA,2462.5,apartment,NA,NA,NA,120,NA,Departamentos Venta
69998,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,245000,2160851,245000,NA,295.893719807,house,NA,NA,NA,828,NA,Casa Venta
70006,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1450000,12788710,1450000,NA,906.25,house,NA,NA,NA,1600,NA,Casa Venta
70014,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,245000,2160851,245000,NA,1079.29515419,apartment,NA,NA,NA,227,NA,Departamentos Venta
70041,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,249000,2196130.2,249000,NA,1082.60869565,apartment,NA,NA,NA,230,NA,Departamentos Venta
70113,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,220000,1940356,220000,NA,1139.89637306,house,NA,NA,NA,193,NA,Casa Venta
70115,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,255000,2249049,255000,NA,1603.77358491,house,NA,NA,NA,159,NA,Casa Venta
70127,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,75000,661485,75000,NA,585.9375,PH,NA,NA,NA,128,NA,PH Venta
70163,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,790000,791921.46,89789.05,NA,2244.72625,house,NA,NA,NA,40,NA,Casa Venta
70167,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1700000,14993660,1700000,NA,536.955148452,house,NA,NA,NA,3166,NA,Casa Venta
70168,2015-03-30,NA,4,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,180000,1587564,180000,NA,1500,apartment,NA,NA,NA,120,NA,Departamentos Venta
70180,2015-03-30,NA,2,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,140000,1234772,140000,NA,2800,apartment,NA,NA,NA,50,NA,Departamentos Venta
70182,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,139000,1225952.2,139000,NA,643.518518519,house,NA,NA,NA,216,NA,Casa Venta
70195,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,400000,3527920,400000,NA,347.222222222,house,NA,NA,NA,1152,NA,Casa Venta
70218,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1250000,11024750,1250000,NA,500,house,NA,NA,NA,2500,NA,Casa Venta
70255,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,620000,5468276,620000,NA,764.488286067,house,NA,NA,NA,811,NA,Casa Venta
70277,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,365000,3219227,365000,NA,457.393483709,house,NA,NA,NA,798,NA,Casa Venta
70279,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,600000,5291880,600000,NA,1219.51219512,house,NA,NA,NA,492,NA,Casa Venta
70282,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,650000,5732870,650000,NA,656.565656566,house,NA,NA,NA,990,NA,Casa Venta
70324,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,540000,4762692,540000,NA,1776.31578947,house,NA,NA,NA,304,NA,Casa Venta
70338,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,610000,5380078,610000,NA,711.78529755,house,NA,NA,NA,857,NA,Casa Venta
70349,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,198000,1746320.4,198000,NA,238.554216867,house,NA,NA,NA,830,NA,Casa Venta
70363,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,348000,3069290.4,348000,NA,1064.22018349,house,NA,NA,NA,327,NA,Casa Venta
70369,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,970000,8555206,970000,NA,808.333333333,house,NA,NA,NA,1200,NA,Casa Venta
70388,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470000,4145306,470000,NA,567.632850242,house,NA,NA,NA,828,NA,Casa Venta
70417,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,365000,3219227,365000,NA,449.507389163,house,NA,NA,NA,812,NA,Casa Venta
70419,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,118000,1040736.4,118000,NA,513.043478261,house,NA,NA,NA,230,NA,Casa Venta
70432,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,105000,926079,105000,NA,2560.97560976,apartment,NA,NA,NA,41,NA,Departamentos Venta
70452,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590000,5203682,590000,NA,457.010069713,house,NA,NA,NA,1291,NA,Casa Venta
70464,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,790000,6967642,790000,NA,2633.33333333,house,NA,NA,NA,300,NA,Casa Venta
70467,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1000000,8819800,1000000,NA,1250,house,NA,NA,NA,800,NA,Casa Venta
70470,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,341500,3011961.7,341500,NA,2511.02941176,apartment,NA,NA,NA,136,NA,Departamentos Venta
70471,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,420000,3704316,420000,NA,365.217391304,house,NA,NA,NA,1150,NA,Casa Venta
70482,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,535000,4718593,535000,NA,750.350631136,house,NA,NA,NA,713,NA,Casa Venta
70485,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,110000,110267.52,12502.27,NA,223.254821429,apartment,NA,NA,NA,56,NA,Departamentos Venta
70543,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,120000,1058376,120000,NA,216.606498195,house,NA,NA,NA,554,NA,Casa Venta
70552,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,295000,2601841,295000,NA,393.333333333,house,NA,NA,NA,750,NA,Casa Venta
70553,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,230000,2028554,230000,NA,2911.39240506,apartment,NA,NA,NA,79,NA,Departamentos Venta
70561,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,108600,957830.28,108600,NA,1974.54545455,apartment,NA,NA,NA,55,NA,Departamentos Venta
70562,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,110900,978115.82,110900,NA,2016.36363636,apartment,NA,NA,NA,55,NA,Departamentos Venta
70563,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,144700,1276225.06,144700,NA,2038.02816901,apartment,NA,NA,NA,71,NA,Departamentos Venta
70564,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,105100,926960.98,105100,NA,1983.01886792,apartment,NA,NA,NA,53,NA,Departamentos Venta
70565,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,149400,1317678.12,149400,NA,2134.28571429,apartment,NA,NA,NA,70,NA,Departamentos Venta
70566,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,114400,1008985.12,114400,NA,2080,apartment,NA,NA,NA,55,NA,Departamentos Venta
70605,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,370000,3263326,370000,NA,484.293193717,house,NA,NA,NA,764,NA,Casa Venta
70615,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,160000,1411168,160000,NA,531.561461794,store,NA,NA,NA,301,NA,Local Venta
70616,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,230000,2028554,230000,NA,730.158730159,house,NA,NA,NA,315,NA,Casa Venta
70621,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,190000,1675762,190000,NA,618.892508143,house,NA,NA,NA,307,NA,Casa Venta
70638,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,330000,2910534,330000,NA,578.947368421,house,NA,NA,NA,570,NA,Casa Venta
70702,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1631663,185000,NA,494.652406417,house,NA,NA,NA,374,NA,Casa Venta
70730,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,450000,3968910,450000,NA,918.367346939,house,NA,NA,NA,490,NA,Casa Venta
70739,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,340000,2998732,340000,NA,303.571428571,house,NA,NA,NA,1120,NA,Casa Venta
70745,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,450000,3968910,450000,NA,500,house,NA,NA,NA,900,NA,Casa Venta
70793,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,170000,1499366,170000,NA,1307.69230769,PH,NA,NA,NA,130,NA,PH Venta
70808,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,155000,1367069,155000,NA,596.153846154,house,NA,NA,NA,260,NA,Casa Venta
70834,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,398000,3510280.4,398000,NA,487.745098039,house,NA,NA,NA,816,NA,Casa Venta
70884,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,119000,1049556.2,119000,NA,280,house,NA,NA,NA,425,NA,Casa Venta
70889,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1631663,185000,NA,2761.19402985,apartment,NA,NA,NA,67,NA,Departamentos Venta
70896,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,690000,6085662,690000,NA,690,house,NA,NA,NA,1000,NA,Casa Venta
70900,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,225000,1984455,225000,NA,178.288431062,house,NA,NA,NA,1262,NA,Casa Venta
70911,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,620000,5468276,620000,NA,413.333333333,house,NA,NA,NA,1500,NA,Casa Venta
70917,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470000,4145306,470000,NA,569.007263923,house,NA,NA,NA,826,NA,Casa Venta
70919,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,290000,2557742,290000,NA,631.808278867,house,NA,NA,NA,459,NA,Casa Venta
70935,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,495000,4365801,495000,NA,441.176470588,house,NA,NA,NA,1122,NA,Casa Venta
70965,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,510000,4498098,510000,NA,1040.81632653,house,NA,NA,NA,490,NA,Casa Venta
70970,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,94000,829061.2,94000,NA,2088.88888889,apartment,NA,NA,NA,45,NA,Departamentos Venta
70997,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,850000,7496830,850000,NA,472.222222222,house,NA,NA,NA,1800,NA,Casa Venta
71010,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470000,4145306,470000,NA,534.090909091,house,NA,NA,NA,880,NA,Casa Venta
71025,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,350000,3086930,350000,NA,1166.66666667,house,NA,NA,NA,300,NA,Casa Venta
71031,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,695000,6129761,695000,NA,688.118811881,house,NA,NA,NA,1010,NA,Casa Venta
71046,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,730000,6438454,730000,NA,629.310344828,house,NA,NA,NA,1160,NA,Casa Venta
71047,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,750000,6614850,750000,NA,1258.38926174,house,NA,NA,NA,596,NA,Casa Venta
71060,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,365000,3219227,365000,NA,456.25,house,NA,NA,NA,800,NA,Casa Venta
71128,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,150000,1322970,150000,NA,625,house,NA,NA,NA,240,NA,Casa Venta
71131,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,800000,801945.78,90925.62,NA,909.2562,apartment,NA,NA,NA,100,NA,Departamentos Venta
71154,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,690000,6085662,690000,NA,647.279549719,house,NA,NA,NA,1066,NA,Casa Venta
71158,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,550000,4850890,550000,NA,906.095551895,house,NA,NA,NA,607,NA,Casa Venta
71205,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,91000,802601.8,91000,NA,1083.33333333,apartment,NA,NA,NA,84,NA,Departamentos Venta
71216,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,145000,1278871,145000,NA,1283.18584071,apartment,NA,NA,NA,113,NA,Departamentos Venta
71274,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,265000,2337247,265000,NA,343.709468223,house,NA,NA,NA,771,NA,Casa Venta
71294,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,197490,1741822.3,197490,NA,2904.26470588,apartment,NA,NA,NA,68,NA,Departamentos Venta
71295,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,208336,1837481.85,208336,NA,2893.55555556,apartment,NA,NA,NA,72,NA,Departamentos Venta
71296,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,235575,2077724.38,235575,NA,1899.7983871,apartment,NA,NA,NA,124,NA,Departamentos Venta
71297,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,318710,2810958.45,318710,NA,2897.36363636,apartment,NA,NA,NA,110,NA,Departamentos Venta
71298,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,357900,3156606.42,357900,NA,3728.125,apartment,NA,NA,NA,96,NA,Departamentos Venta
71299,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,407960,3598125.6,407960,NA,2050.05025126,apartment,NA,NA,NA,199,NA,Departamentos Venta
71300,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,416367,3672273.66,416367,NA,2191.40526316,apartment,NA,NA,NA,190,NA,Departamentos Venta
71303,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,470272,4147704.98,470272,NA,2702.71264368,apartment,NA,NA,NA,174,NA,Departamentos Venta
71305,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,521880,4602877.22,521880,NA,2999.31034483,apartment,NA,NA,NA,174,NA,Departamentos Venta
71306,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590240,5205798.75,590240,NA,3492.5443787,apartment,NA,NA,NA,169,NA,Departamentos Venta
71307,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,552194,4870240.64,552194,NA,3387.69325153,apartment,NA,NA,NA,163,NA,Departamentos Venta
71360,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,130000,1146574,130000,NA,481.481481481,PH,NA,NA,NA,270,NA,PH Venta
71406,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,480000,4233504,480000,NA,569.395017794,house,NA,NA,NA,843,NA,Casa Venta
71411,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1631663,185000,NA,1193.5483871,house,NA,NA,NA,155,NA,Casa Venta
71418,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,640000,5644672,640000,NA,619.554695063,house,NA,NA,NA,1033,NA,Casa Venta
71443,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1300000,11465740,1300000,NA,604.651162791,house,NA,NA,NA,2150,NA,Casa Venta
71465,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,370000,3263326,370000,NA,462.5,house,NA,NA,NA,800,NA,Casa Venta
71472,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1631663,185000,NA,1156.25,house,NA,NA,NA,160,NA,Casa Venta
71478,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,680000,5997464,680000,NA,715.789473684,house,NA,NA,NA,950,NA,Casa Venta
71487,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,70000,617386,70000,NA,1272.72727273,house,NA,NA,NA,55,NA,Casa Venta
71500,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1631663,185000,NA,616.666666667,house,NA,NA,NA,300,NA,Casa Venta
71503,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,897000,7911360.6,897000,NA,427.142857143,house,NA,NA,NA,2100,NA,Casa Venta
71508,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,185000,1631663,185000,NA,1233.33333333,house,NA,NA,NA,150,NA,Casa Venta
71521,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,390000,3439722,390000,NA,600,house,NA,NA,NA,650,NA,Casa Venta
71587,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,740000,6526652,740000,NA,719.844357977,house,NA,NA,NA,1028,NA,Casa Venta
71588,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,670000,5909266,670000,NA,670,house,NA,NA,NA,1000,NA,Casa Venta
71610,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,460000,4057108,460000,NA,2081.4479638,house,NA,NA,NA,221,NA,Casa Venta
71635,2015-03-30,NA,2,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,175000,1543465,175000,NA,5147.05882353,apartment,NA,NA,NA,34,NA,Departamentos Venta
71644,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,435000,3836613,435000,NA,1004.61893764,house,NA,NA,NA,433,NA,Casa Venta
71652,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,590000,5203682,590000,NA,585.317460317,house,NA,NA,NA,1008,NA,Casa Venta
71655,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,560000,4939088,560000,NA,691.358024691,house,NA,NA,NA,810,NA,Casa Venta
71661,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,195000,1719861,195000,NA,1560,house,NA,NA,NA,125,NA,Casa Venta
71675,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,99000,873160.2,99000,NA,397.590361446,house,NA,NA,NA,249,NA,Casa Venta
71690,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,212000,1869797.6,212000,NA,2329.67032967,apartment,NA,NA,NA,91,NA,Departamentos Venta
71691,2015-03-30,NA,2,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,219000,1931536.2,219000,NA,2406.59340659,apartment,NA,NA,NA,91,NA,Departamentos Venta
71692,2015-03-30,NA,4,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,320000,2822336,320000,NA,2000,apartment,NA,NA,NA,160,NA,Departamentos Venta
71693,2015-03-30,NA,4,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,320000,2822336,320000,NA,1975.30864198,apartment,NA,NA,NA,162,NA,Departamentos Venta
71696,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,330000,2910534,330000,NA,1650,house,NA,NA,NA,200,NA,Casa Venta
71699,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,395000,3483821,395000,NA,1230.52959502,house,NA,NA,NA,321,NA,Casa Venta
71726,2015-03-30,NA,1,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,270000,2381346,270000,NA,2160,apartment,NA,NA,NA,125,NA,Departamentos Venta
71733,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,215000,1896257,215000,NA,888.429752066,house,NA,NA,NA,242,NA,Casa Venta
71751,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,1600000,14111680,1600000,NA,941.176470588,house,NA,NA,NA,1700,NA,Casa Venta
71764,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,60000,529188,60000,NA,10.0083402836,house,NA,NA,NA,5995,NA,Casa Venta
71810,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,950000,8378810,950000,NA,395.833333333,house,NA,NA,NA,2400,NA,Casa Venta
71840,2015-03-30,NA,NA,NA,NA,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,168000,1481726.4,168000,NA,1166.66666667,house,NA,NA,NA,144,NA,Casa Venta
